Run 11,"Yes, COMP3032 - Machine Learning is offered outside Australia. According to the documentation, there are Vietnam Session offerings:

- Vietnam Session 1 (COMP3032-UT1-1-UE) with Location: Vietnam
- Vietnam Session 3 (COMP3032-UT3-1-UE) with Location: Vietnam

Both sessions are listed as ""On-site"" with English as the language of instruction."
Run 12,"Yes, COMP3032 - Machine Learning is offered outside Australia. According to the documentation, there are Vietnam Session offerings:

- Vietnam Session 1 (COMP3032-UT1-1-UE) - Location: Vietnam
- Vietnam Session 3 (COMP3032-UT3-1-UE) - Location: Vietnam

These are international offerings outside Australia."
Run 13,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows that there are Vietnam Session offerings:

1. COMP3032-UT1-1-UE (Vietnam Session 1)
2. COMP3032-UT3-1-UE (Vietnam Session 3)

Both sessions are offered with ""Location: Vietnam"", ""Mode of Study: On-site"", and ""Language of Instruction: English"". These are international offerings outside Australia."
Run 14,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows that the course has Vietnam Session offerings:

- Vietnam Session 1: COMP3032-UT1-1-UE (Location: Vietnam)
- Vietnam Session 3: COMP3032-UT3-1-UE (Location: Vietnam)

Both sessions are listed as ""Location:Vietnam"" with ""Mode of Study: On-site"" and ""Language of Instruction:English""."
Run 15,"Yes

The documentation shows that COMP3032 - Machine Learning is offered outside Australia in Vietnam. Specifically, there are two Vietnam sessions listed:
- Vietnam Session 1: COMP3032-UT1-1-UE (Location: Vietnam)
- Vietnam Session 3: COMP3032-UT3-1-UE (Location: Vietnam)

Both sessions are marked as ""On-site"" with ""Language of Instruction: English"" and ""Self Enrol:Yes""."
Run 16,"Yes, COMP3032 - Machine Learning is offered outside Australia. According to the documentation, there are Vietnam Session offerings:

- Vietnam Session 1 (COMP3032-UT1-1-UE) - Location: Vietnam
- Vietnam Session 3 (COMP3032-UT3-1-UE) - Location: Vietnam

Both sessions are offered in Vietnam, which is outside Australia."
Run 17,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows there are Vietnam Session offerings: ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE) listed under the Offerings section. These sessions are offered in Vietnam, which is outside Australia."
Run 18,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows there are specific offerings in Vietnam:

- Vietnam Session 1 (COMP3032-UT1-1-UE) with Location: Vietnam
- Vietnam Session 3 (COMP3032-UT3-1-UE) with Location: Vietnam

These Vietnam sessions are clearly offered outside Australia."
Run 19,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows there are offerings in Vietnam:

- Vietnam Session 1 (COMP3032-UT1-1-UE) with location ""Vietnam""
- Vietnam Session 3 (COMP3032-UT3-1-UE) with location ""Vietnam""

These Vietnam sessions are explicitly listed as offerings for the course outside of Australia."
Run 20,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows Vietnam Session 1 and Vietnam Session 3 offerings with locations in Vietnam, which are outside Australia."
Run 21,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows Vietnam Session 1 (COMP3032-UT1-1-UE) and Vietnam Session 3 (COMP3032-UT3-1-UE) are both offered with ""Location:Vietnam"" and ""Language of Instruction:English"". These are international offerings outside Australia."
Run 22,"Yes

The documentation shows that COMP3032 - Machine Learning is offered outside Australia in Vietnam. Specifically, there are offerings listed as ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE) with locations in Vietnam."
Run 23,"Yes

The documentation shows that COMP3032 - Machine Learning is offered outside Australia in Vietnam. Specifically, there are two Vietnam sessions listed:
- Vietnam Session 1 (COMP3032-UT1-1-UE)
- Vietnam Session 3 (COMP3032-UT3-1-UE)

Both sessions are listed as ""Location:Vietnam"" with ""Mode of Study: On-site""."
Run 24,"Yes, COMP3032 - Machine Learning is offered outside Australia. According to the documentation, there are Vietnam Session offerings:

- Vietnam Session 1 (COMP3032-UT1-1-UE)
- Vietnam Session 3 (COMP3032-UT3-1-UE)

Both sessions are listed as being offered in Vietnam, which is outside Australia."
Run 25,"Yes

The documentation shows that COMP3032 is offered in Vietnam as part of the ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE) offerings. Both sessions are listed with ""Location: Vietnam"" and ""Mode of Study: On-site"", confirming that this course is offered outside Australia."
Run 26,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows two Vietnam sessions: ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE), both with ""Location: Vietnam"" and ""Mode of Study: On-site""."
Run 27,"Yes

The documentation shows that COMP3032 - Machine Learning is offered in Vietnam, specifically with ""Vietnam Session 1"" and ""Vietnam Session 3"" listed as offerings. The Vietnam sessions have ""Location: Vietnam"" and ""Mode of Study: On-site"" with English as the language of instruction. Since Vietnam is outside Australia, this confirms the course is offered outside Australia."
Run 28,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows Vietnam Session offerings:

- Vietnam Session 1: COMP3032-UT1-1-UE (Location: Vietnam)
- Vietnam Session 3: COMP3032-UT3-1-UE (Location: Vietnam)

These are explicitly listed as offerings outside Australia."
Run 29,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows two Vietnam sessions: ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE), both with ""Location: Vietnam"" and ""Mode of Study: On-site""."
Run 30,"Yes, COMP3032 - Machine Learning is offered outside Australia. The documentation shows that there are Vietnam Session offerings: ""Vietnam Session 1"" (COMP3032-UT1-1-UE) and ""Vietnam Session 3"" (COMP3032-UT3-1-UE) with locations in Vietnam."
