Run 11,"Yes, you can study Discrete Mathematics partly online and partly on campus. 

According to the documentation, the Autumn term offerings for MATH1006 (Discrete Mathematics) include:

- MATH1006-AUT-3-CA (Campbelltown): Hybrid mode
- MATH1006-AUT-3-KW (Penrith Kingswood): Hybrid mode
- MATH1006-AUT-3-PS (Parramatta South): Hybrid mode

All these options are listed as ""Hybrid"" mode of study, which means they combine online and on-campus learning components. The documentation states ""Mode of Study: Hybrid"" for all these offerings, with ""Self Enrol:Yes"" and ""Language of Instruction:English"".

The hybrid mode specifically allows for studying partly online and partly on campus."
Run 12,"Yes, you can study Discrete Mathematics partly online and partly on campus. 

According to the documentation, for the Autumn term offerings (MATH1006-AUT-3-CA, MATH1006-AUT-3-KW, and MATH1006-AUT-3-PS), the ""Mode of Study"" is listed as ""Hybrid"" for all three options. Hybrid mode typically means a combination of online and on-campus study. 

The documentation shows these offerings have:
- Location: Campbelltown, Penrith (Kingswood), or Parramatta South
- Mode of Study: Hybrid
- Self Enrol: Yes
- Language of Instruction: English

This confirms that you can study Discrete Mathematics (MATH1006) partly online and partly on campus through these Hybrid mode options."
Run 13,"Yes. According to the documentation, there are hybrid offerings for Discrete Mathematics (MATH1006) in Autumn semester:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these options have ""Mode of Study: Hybrid"" which means they can be studied partly online and partly on campus. The documentation specifically states ""Hybrid"" as the mode of study for these offerings, indicating a combination of online and on-campus learning."
Run 14,"Yes, according to the documentation, there are hybrid options for Discrete Mathematics (MATH1006) for the Autumn semester. The documentation shows three Autumn semester offerings with ""Mode of Study: Hybrid"" - MATH1006-AUT-3-CA (Campbelltown), MATH1006-AUT-3-KW (Penrith), and MATH1006-AUT-3-PS (Parramatta South). Hybrid mode indicates that the course can be studied partly online and partly on campus."
Run 15,"Yes, you can study Discrete Mathematics partly online and partly on campus. The documentation shows that for the Autumn semester, there are three hybrid options (MATH1006-AUT-3-CA, MATH1006-AUT-3-KW, and MATH1006-AUT-3-PS) where the ""Mode of Study"" is listed as ""Hybrid"" for all three locations (Campbelltown, Penrith, and Parramatta South). In educational contexts, ""Hybrid"" typically means a combination of online and on-campus study, which matches your question about studying partly online and partly on campus."
Run 16,"Yes, according to the documentation, you can study Discrete Mathematics (MATH1006) partly online and partly on campus. The documentation shows that there are hybrid mode options for Autumn semester:

- MATH1006-AUT-3-CA (Campbelltown): Hybrid mode
- MATH1006-AUT-3-KW (Penrith Kingswood): Hybrid mode
- MATH1006-AUT-3-PS (Parramatta South): Hybrid mode

These options are described as ""Hybrid"" mode of study, which means they combine both online and on-campus components. The documentation also shows these courses have ""Self Enrol:Yes"" and ""Language of Instruction:English"" as options."
Run 17,"Yes, you can study Discrete Mathematics partly online and partly on campus. The documentation shows that for the Autumn semester, there are hybrid offerings (Mode of Study: Hybrid) for MATH1006 - Discrete Mathematics:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith)
- MATH1006-AUT-3-PS (Parramatta South)

These hybrid offerings combine online and on-campus study components. The documentation specifically lists ""Mode of Study: Hybrid"" for these options, which typically means studying partly online and partly on campus."
Run 18,"Yes, you can study Discrete Mathematics (MATH1006) partly online and partly on campus. According to the documentation, there are hybrid offerings for the Autumn semester:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these options have ""Mode of Study: Hybrid"" which means they combine online and on-campus study. The documentation specifically states that for these offerings, ""Mode of Study: Hybrid"" with ""Self Enrol:Yes"" and ""Language of Instruction:English"".

Note that there are also on-site options (Surabaya and Sydney City campuses) which would be entirely on campus, but the hybrid offerings allow for partly online and partly on-campus study."
Run 19,"Based on the provided documentation, yes you can study Discrete Mathematics (MATH1006) partly online and partly on campus. 

The documentation shows that for the Autumn semester offerings, there are three hybrid options:
- MATH1006-AUT-3-CA (Campbelltown, Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Hybrid)

All these options have ""Mode of Study: Hybrid"" which means they combine online and on-campus study components. The documentation also states ""Self Enrol:Yes"" for these options, indicating students can enroll directly.

Note that there are also on-site options (Surabaya and Sydney City campuses) but for the hybrid options, the study is partly online and partly on campus as requested."
Run 20,"Yes, according to the documentation, you can study Discrete Mathematics partly online and partly on campus. The document shows that for the Autumn semester offerings, there are hybrid options:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" which means they are delivered partly online and partly on campus. The documentation specifically states ""Hybrid"" as the mode of study for these offerings, indicating a combination of online and on-campus learning."
Run 21,"Yes. According to the documentation, Discrete Mathematics (MATH1006) has hybrid delivery options available for the Autumn term. The ""Offerings"" section shows:

- MATH1006-AUT-3-CA (Campbelltown): Mode of Study: Hybrid
- MATH1006-AUT-3-KW (Penrith Kingswood): Mode of Study: Hybrid
- MATH1006-AUT-3-PS (Parramatta South): Mode of Study: Hybrid

These options are all listed as ""Hybrid"" mode of study with ""Self Enrol:Yes"" for all locations, meaning students can enroll in these courses that combine online and on-campus components."
Run 22,"Yes, you can study Discrete Mathematics partly online and partly on campus. The documentation shows that for the Autumn semester, there are three hybrid options:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these options have ""Mode of Study: Hybrid"" which means they combine online and on-campus study components. The documentation also indicates that for these hybrid options, ""Self Enrol:Yes"" and ""Language of Instruction:English"" are available."
Run 23,"Yes, you can study Discrete Mathematics partly online and partly on campus. According to the documentation, there are hybrid offerings for MATH1006 in Autumn:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these options have ""Mode of Study: Hybrid"" which means they are partly online and partly on campus. The documentation states that these courses are ""Self Enrol:Yes"" and ""Language of Instruction:English""."
Run 24,"Yes, I can study Discrete Mathematics partly online and partly on campus. 

The documentation shows that for the Autumn semester offerings of MATH1006 (Discrete Mathematics), there are three hybrid options:
- MATH1006-AUT-3-CA (Campbelltown, Mode of Study: Hybrid)
- MATH1006-AUT-3-KW (Penrith (Kingswood), Mode of Study: Hybrid)
- MATH1006-AUT-3-PS (Parramatta South, Mode of Study: Hybrid)

These hybrid options indicate that students can study the subject partly online and partly on campus."
Run 25,"Yes, you can study Discrete Mathematics partly online and partly on campus. 

According to the documentation, the Autumn offerings for MATH1006 have a ""Hybrid"" mode of study (MATH1006-AUT-3-CA, MATH1006-AUT-3-KW, and MATH1006-AUT-3-PS). A hybrid mode of study specifically means that the course is delivered partly online and partly on campus. 

The documentation shows that these offerings are available at different locations (Campbelltown, Penrith, and Parramatta South) with ""Hybrid"" as the mode of study, allowing students to participate both online and on campus."
Run 26,"Yes, you can study Discrete Mathematics partly online and partly on campus. According to the documentation, for the Autumn semester offerings (MATH1006-AUT-3-CA, MATH1006-AUT-3-KW, and MATH1006-AUT-3-PS), the ""Mode of Study"" is listed as ""Hybrid"" for all three options. In educational contexts, ""Hybrid"" typically means a combination of online and on-campus learning, so these offerings allow students to study partly online and partly on campus."
Run 27,"Yes

The documentation shows that for the Autumn semester offerings, there are hybrid options for MATH1006 (Discrete Mathematics) with the following modes of study:
- MATH1006-AUT-3-CA: Location: Campbelltown, Mode of Study: Hybrid
- MATH1006-AUT-3-KW: Location: Penrith (Kingswood), Mode of Study: Hybrid
- MATH1006-AUT-3-PS: Location: Parramatta South, Mode of Study: Hybrid

These hybrid options indicate that students can study Discrete Mathematics partly online and partly on campus."
Run 28,"Yes, according to the documentation, you can study Discrete Mathematics (MATH1006) partly online and partly on campus. The ""Offerings"" section shows that there are three Autumn semester options with ""Hybrid"" mode of study:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these are listed as ""Hybrid"" mode of study with ""Self Enrol:Yes"" and ""Language of Instruction:English"". In educational contexts, ""Hybrid"" means a combination of online and on-campus study, so these options allow you to study partly online and partly on campus."
Run 29,"Yes. 

According to the documentation, there are hybrid offerings for MATH1006 (Discrete Mathematics) in Autumn semester:

- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these options list ""Mode of Study: Hybrid"" which means they are partly online and partly on campus. The documentation specifically states that these are hybrid delivery options with ""Self Enrol:Yes"" and ""Language of Instruction:English""."
Run 30,"Yes, I can study Discrete Mathematics partly online and partly on campus. 

According to the documentation, there are hybrid offerings for MATH1006 in Autumn semester:
- MATH1006-AUT-3-CA (Campbelltown)
- MATH1006-AUT-3-KW (Penrith Kingswood)
- MATH1006-AUT-3-PS (Parramatta South)

All of these have ""Mode of Study: Hybrid"" which means they combine online and on-campus study. The documentation specifically states ""Hybrid"" as the mode of study for these options, indicating that students can participate in the course partly online and partly on campus."
